Airline,FlightNum,PlanTime,ActualTime,Direction,Airport,City,Country,Terminal,Status
BZ,111,2024-03-17 11:10:00,2024-03-17 11:10:00,A,LCA,LARNACA,CYPRUS,3,NOT FINAL
W6,5097,2024-03-17 11:15:00,2024-03-17 11:15:00,A,KRK,KRAKOW,POLAND,3,NOT FINAL
6H,725,2024-03-17 11:15:00,2024-03-17 11:15:00,D,BUD,BUDAPEST,HUNGARY,3,ON TIME
BZ,701,2024-03-17 11:20:00,2024-03-17 11:20:00,A,ATH,ATHENS,GREECE,3,NOT FINAL
EY,593,2024-03-17 11:20:00,2024-03-17 11:20:00,A,AUH,ABU DHABI,UNITED ARAB EMIRATES,3,NOT FINAL
LY,9600,2024-03-17 11:20:00,2024-03-17 11:20:00,A,AUH,ABU DHABI,UNITED ARAB EMIRATES,3,NOT FINAL
J2,4041,2024-03-17 11:25:00,2024-03-17 11:25:00,A,GYD,BAKU,AZERBAIJAN,3,NOT FINAL
EK,2451,2024-03-17 11:35:00,2024-03-17 11:35:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,ON TIME
FZ,1082,2024-03-17 11:35:00,2024-03-17 11:35:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,ON TIME
EK,2363,2024-03-17 11:40:00,2024-03-17 11:40:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,NOT FINAL
FZ,1211,2024-03-17 11:40:00,2024-03-17 11:40:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,NOT FINAL
LY,5142,2024-03-17 11:45:00,2024-03-17 11:45:00,A,LCA,LARNACA,CYPRUS,3,NOT FINAL
LY,613,2024-03-17 11:45:00,2024-03-17 11:45:00,D,DME,MOSCOW,RUSSIAN FEDERATION,3,ON TIME
S7,4484,2024-03-17 11:45:00,2024-03-17 11:45:00,D,DME,MOSCOW,RUSSIAN FEDERATION,3,ON TIME
IZ,815,2024-03-17 11:50:00,2024-03-17 11:50:00,D,ETM,RAMON,ISRAEL,3,ON TIME
A3,926,2024-03-17 12:00:00,2024-03-17 12:00:00,A,ATH,ATHENS,GREECE,3,NOT FINAL
JU,7620,2024-03-17 12:00:00,2024-03-17 12:00:00,A,ATH,ATHENS,GREECE,3,NOT FINAL
LY,542,2024-03-17 12:05:00,2024-03-17 12:05:00,A,ATH,ATHENS,GREECE,3,NOT FINAL
BZ,252,2024-03-17 12:10:00,2024-03-17 12:10:00,D,BCN,BARCELONA,SPAIN,3,ON TIME
LY,973,2024-03-17 12:10:00,2024-03-17 12:10:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,ON TIME
W6,5098,2024-03-17 12:10:00,2024-03-17 12:10:00,D,KRK,KRAKOW,POLAND,3,ON TIME
BZ,702,2024-03-17 12:15:00,2024-03-17 12:15:00,D,ATH,ATHENS,GREECE,3,ON TIME
6H,884,2024-03-17 12:45:00,2024-03-17 12:45:00,A,BUS,BATUMI,GEORGIA,3,NOT FINAL
A3,927,2024-03-17 12:50:00,2024-03-17 12:50:00,D,ATH,ATHENS,GREECE,3,ON TIME
EK,4978,2024-03-17 12:50:00,2024-03-17 12:50:00,D,ATH,ATHENS,GREECE,3,ON TIME
FB,1514,2024-03-17 12:50:00,2024-03-17 12:50:00,D,ATH,ATHENS,GREECE,3,ON TIME
JU,7621,2024-03-17 12:50:00,2024-03-17 12:50:00,D,ATH,ATHENS,GREECE,3,ON TIME
EK,2364,2024-03-17 12:55:00,2024-03-17 12:55:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,ON TIME
FZ,1212,2024-03-17 12:55:00,2024-03-17 12:55:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,ON TIME
EY,594,2024-03-17 13:00:00,2024-03-17 13:00:00,D,AUH,ABU DHABI,UNITED ARAB EMIRATES,3,ON TIME
LY,9601,2024-03-17 13:00:00,2024-03-17 13:00:00,D,AUH,ABU DHABI,UNITED ARAB EMIRATES,3,ON TIME
EK,2345,2024-03-17 13:05:00,2024-03-17 13:05:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,NOT FINAL
FZ,1125,2024-03-17 13:05:00,2024-03-17 13:05:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,NOT FINAL
LY,5107,2024-03-17 13:05:00,2024-03-17 13:05:00,D,TBS,TBILISI,GEORGIA,3,ON TIME
A4,5025,2024-03-17 13:20:00,2024-03-17 13:20:00,A,AER,SOCHI,RUSSIAN FEDERATION,3,NOT FINAL
LY,574,2024-03-17 13:35:00,2024-03-17 13:35:00,A,OTP,BUCHAREST,ROMANIA,3,NOT FINAL
LY,375,2024-03-17 13:40:00,2024-03-17 13:40:00,D,LIS,LISBON,PORTUGAL,3,ON TIME
TP,8920,2024-03-17 13:40:00,2024-03-17 13:40:00,D,LIS,LISBON,PORTUGAL,3,ON TIME
LY,552,2024-03-17 13:45:00,2024-03-17 13:45:00,A,SOF,SOFIA,BULGARIA,3,NOT FINAL
6H,047,2024-03-17 13:45:00,2024-03-17 13:45:00,D,ETM,RAMON,ISRAEL,3,ON TIME
BZ,441,2024-03-17 13:55:00,2024-03-17 13:55:00,A,BUD,BUDAPEST,HUNGARY,3,NOT FINAL
WZ,011,2024-03-17 14:00:00,2024-03-17 14:00:00,A,LED,S.PETERSBURG,RUSSIAN FEDERATION,3,NOT FINAL
IZ,816,2024-03-17 14:05:00,2024-03-17 14:05:00,A,ETM,RAMON,ISRAEL,3,NOT FINAL
AF,962,2024-03-17 14:15:00,2024-03-17 14:15:00,A,CDG,PARIS,FRANCE,3,NOT FINAL
DL,8457,2024-03-17 14:15:00,2024-03-17 14:15:00,A,CDG,PARIS,FRANCE,3,NOT FINAL
AZ,806,2024-03-17 14:20:00,2024-03-17 14:20:00,A,FCO,ROME,ITALY,3,NOT FINAL
A4,5026,2024-03-17 14:20:00,2024-03-17 14:20:00,D,AER,SOCHI,RUSSIAN FEDERATION,3,ON TIME
EK,2346,2024-03-17 14:20:00,2024-03-17 14:20:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,ON TIME
FZ,1126,2024-03-17 14:20:00,2024-03-17 14:20:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,ON TIME
JU,7378,2024-03-17 14:20:00,2024-03-17 14:20:00,A,FCO,ROME,ITALY,3,NOT FINAL
UX,1301,2024-03-17 14:20:00,2024-03-17 14:20:00,A,MAD,MADRID,SPAIN,3,NOT FINAL
TO,3456,2024-03-17 14:25:00,2024-03-17 14:25:00,A,ORY,PARIS,FRANCE,3,NOT FINAL
6H,842,2024-03-17 14:25:00,2024-03-17 14:25:00,A,RMO,CHISINAU,MOLDOVA,3,NOT FINAL
AR,7876,2024-03-17 14:30:00,2024-03-17 14:30:00,A,FCO,ROME,ITALY,3,NOT FINAL
LY,386,2024-03-17 14:30:00,2024-03-17 14:30:00,A,FCO,ROME,ITALY,3,NOT FINAL
IZ,212,2024-03-17 14:40:00,2024-03-17 14:40:00,A,ATH,ATHENS,GREECE,3,NOT FINAL
NH,5621,2024-03-17 14:45:00,2024-03-17 14:45:00,A,VIE,VIENNA,AUSTRIA,3,NOT FINAL
OS,857,2024-03-17 14:45:00,2024-03-17 14:45:00,A,VIE,VIENNA,AUSTRIA,3,NOT FINAL
LY,5129,2024-03-17 14:50:00,2024-03-17 14:50:00,D,RMO,CHISINAU,MOLDOVA,3,ON TIME
LY,2366,2024-03-17 14:55:00,2024-03-17 14:55:00,A,BUD,BUDAPEST,HUNGARY,3,NOT FINAL
W6,4427,2024-03-17 14:55:00,2024-03-17 14:55:00,A,SOF,SOFIA,BULGARIA,3,NOT FINAL
LO,153,2024-03-17 15:00:00,2024-03-17 15:00:00,A,WAW,WARSAW,POLAND,3,NOT FINAL
U8,108,2024-03-17 15:00:00,2024-03-17 15:00:00,A,LCA,LARNACA,CYPRUS,3,NOT FINAL
WZ,018,2024-03-17 15:00:00,2024-03-17 15:00:00,D,AER,SOCHI,RUSSIAN FEDERATION,3,ON TIME
AM,7856,2024-03-17 15:10:00,2024-03-17 15:10:00,A,JFK,NEW YORK,UNITED STATES,3,NOT FINAL
AR,7856,2024-03-17 15:10:00,2024-03-17 15:10:00,A,JFK,NEW YORK,UNITED STATES,3,NOT FINAL
B6,6456,2024-03-17 15:10:00,2024-03-17 15:10:00,A,JFK,NEW YORK,UNITED STATES,3,NOT FINAL
DL,7431,2024-03-17 15:10:00,2024-03-17 15:10:00,A,JFK,NEW YORK,UNITED STATES,3,NOT FINAL
IZ,417,2024-03-17 15:10:00,2024-03-17 15:10:00,D,TBS,TBILISI,GEORGIA,3,ON TIME
LY,008,2024-03-17 15:10:00,2024-03-17 15:10:00,A,JFK,NEW YORK,UNITED STATES,3,NOT FINAL
LY,972,2024-03-17 15:10:00,2024-03-17 15:10:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,NOT FINAL
AC,9020,2024-03-17 15:15:00,2024-03-17 15:15:00,A,FRA,FRANKFURT,GERMANY,3,NOT FINAL
LH,686,2024-03-17 15:15:00,2024-03-17 15:15:00,A,FRA,FRANKFURT,GERMANY,3,NOT FINAL
NH,5459,2024-03-17 15:15:00,2024-03-17 15:15:00,A,FRA,FRANKFURT,GERMANY,3,NOT FINAL
SN,7173,2024-03-17 15:15:00,2024-03-17 15:15:00,A,FRA,FRANKFURT,GERMANY,3,NOT FINAL
UA,9120,2024-03-17 15:15:00,2024-03-17 15:15:00,A,FRA,FRANKFURT,GERMANY,3,NOT FINAL
AR,7211,2024-03-17 15:20:00,2024-03-17 15:20:00,D,FCO,ROME,ITALY,3,ON TIME
AZ,807,2024-03-17 15:20:00,2024-03-17 15:20:00,D,FCO,ROME,ITALY,3,ON TIME
IZ,414,2024-03-17 15:20:00,2024-03-17 15:20:00,A,BUS,BATUMI,GEORGIA,3,NOT FINAL
JU,7379,2024-03-17 15:20:00,2024-03-17 15:20:00,D,FCO,ROME,ITALY,3,ON TIME
B6,6482,2024-03-17 15:30:00,2024-03-17 15:30:00,A,EWR,NEWARK,UNITED STATES,3,NOT FINAL
DL,7442,2024-03-17 15:30:00,2024-03-17 15:30:00,A,EWR,NEWARK,UNITED STATES,3,NOT FINAL
LY,026,2024-03-17 15:30:00,2024-03-17 15:30:00,A,EWR,NEWARK,UNITED STATES,3,NOT FINAL
AM,7865,2024-03-17 15:35:00,2024-03-17 15:35:00,D,JFK,NEW YORK,UNITED STATES,3,ON TIME
AR,7857,2024-03-17 15:35:00,2024-03-17 15:35:00,D,JFK,NEW YORK,UNITED STATES,3,ON TIME
B6,6457,2024-03-17 15:35:00,2024-03-17 15:35:00,D,JFK,NEW YORK,UNITED STATES,3,ON TIME
DL,7432,2024-03-17 15:35:00,2024-03-17 15:35:00,D,JFK,NEW YORK,UNITED STATES,3,ON TIME
LY,011,2024-03-17 15:35:00,2024-03-17 15:35:00,D,JFK,NEW YORK,UNITED STATES,3,ON TIME
LY,2372,2024-03-17 15:35:00,2024-03-17 15:35:00,A,BER,BERLIN,GERMANY,3,NOT FINAL
SK,3154,2024-03-17 15:35:00,2024-03-17 15:35:00,A,BER,BERLIN,GERMANY,3,NOT FINAL
TO,3457,2024-03-17 15:35:00,2024-03-17 15:35:00,D,ORY,PARIS,FRANCE,3,ON TIME
OS,858,2024-03-17 15:40:00,2024-03-17 15:40:00,D,VIE,VIENNA,AUSTRIA,3,ON TIME
IZ,780,2024-03-17 15:45:00,2024-03-17 15:45:00,A,LYS,LYON,FRANCE,3,NOT FINAL
W6,4428,2024-03-17 15:45:00,2024-03-17 15:45:00,D,SOF,SOFIA,BULGARIA,3,ON TIME
AF,963,2024-03-17 15:50:00,2024-03-17 15:50:00,D,CDG,PARIS,FRANCE,3,ON TIME
IZ,772,2024-03-17 15:50:00,2024-03-17 15:50:00,A,GNB,GRENOBLE,FRANCE,3,NOT FINAL
IZ,161,2024-03-17 15:55:00,2024-03-17 15:55:00,D,LCA,LARNACA,CYPRUS,3,ON TIME
LY,343,2024-03-17 15:55:00,2024-03-17 15:55:00,D,ZRH,ZURICH,SWITZERLAND,3,ON TIME
LY,358,2024-03-17 15:55:00,2024-03-17 15:55:00,A,FRA,FRANKFURT,GERMANY,3,NOT FINAL
SK,3191,2024-03-17 15:55:00,2024-03-17 15:55:00,D,ZRH,ZURICH,SWITZERLAND,3,ON TIME
U8,109,2024-03-17 15:55:00,2024-03-17 15:55:00,D,LCA,LARNACA,CYPRUS,3,ON TIME
BZ,462,2024-03-17 16:00:00,2024-03-17 16:00:00,D,PRG,PRAGUE,CZECH REPUBLIC,3,ON TIME
IZ,295,2024-03-17 16:00:00,2024-03-17 16:00:00,D,OTP,BUCHAREST,ROMANIA,3,ON TIME
LY,346,2024-03-17 16:00:00,2024-03-17 16:00:00,A,GVA,GENEVA,SWITZERLAND,3,NOT FINAL
LY,382,2024-03-17 16:00:00,2024-03-17 16:00:00,A,MXP,MILAN,ITALY,3,NOT FINAL
SK,3184,2024-03-17 16:00:00,2024-03-17 16:00:00,A,MXP,MILAN,ITALY,3,NOT FINAL
LH,680,2024-03-17 16:05:00,2024-03-17 16:05:00,A,MUC,MUNICH,GERMANY,3,NOT FINAL
SN,7171,2024-03-17 16:05:00,2024-03-17 16:05:00,A,MUC,MUNICH,GERMANY,3,NOT FINAL
UA,9471,2024-03-17 16:05:00,2024-03-17 16:05:00,A,MUC,MUNICH,GERMANY,3,NOT FINAL
UX,1302,2024-03-17 16:05:00,2024-03-17 16:05:00,D,MAD,MADRID,SPAIN,3,ON TIME
AM,7851,2024-03-17 16:10:00,2024-03-17 16:10:00,D,AMS,AMSTERDAM,NETHERLANDS,3,ON TIME
LO,154,2024-03-17 16:10:00,2024-03-17 16:10:00,D,WAW,WARSAW,POLAND,3,ON TIME
LY,339,2024-03-17 16:10:00,2024-03-17 16:10:00,D,AMS,AMSTERDAM,NETHERLANDS,3,ON TIME
SK,3151,2024-03-17 16:10:00,2024-03-17 16:10:00,D,AMS,AMSTERDAM,NETHERLANDS,3,ON TIME
LY,363,2024-03-17 16:15:00,2024-03-17 16:15:00,D,VIE,VIENNA,AUSTRIA,3,ON TIME
IZ,774,2024-03-17 16:20:00,2024-03-17 16:20:00,A,GNB,GRENOBLE,FRANCE,3,NOT FINAL
LH,687,2024-03-17 16:20:00,2024-03-17 16:20:00,D,FRA,FRANKFURT,GERMANY,3,ON TIME
SN,7174,2024-03-17 16:20:00,2024-03-17 16:20:00,D,FRA,FRANKFURT,GERMANY,3,ON TIME
UA,9123,2024-03-17 16:20:00,2024-03-17 16:20:00,D,FRA,FRANKFURT,GERMANY,3,ON TIME
LY,2522,2024-03-17 16:25:00,2024-03-17 16:25:00,A,PRG,PRAGUE,CZECH REPUBLIC,3,NOT FINAL
LY,5284,2024-03-17 16:30:00,2024-03-17 16:30:00,A,GNB,GRENOBLE,FRANCE,3,NOT FINAL
6H,048,2024-03-17 16:30:00,2024-03-17 16:30:00,A,ETM,RAMON,ISRAEL,3,NOT FINAL
AA,9258,2024-03-17 16:35:00,2024-03-17 16:35:00,A,CDG,PARIS,FRANCE,3,NOT FINAL
LY,320,2024-03-17 16:35:00,2024-03-17 16:35:00,A,CDG,PARIS,FRANCE,3,NOT FINAL
AM,7853,2024-03-17 16:40:00,2024-03-17 16:40:00,D,CDG,PARIS,FRANCE,3,ON TIME
IB,2393,2024-03-17 16:40:00,2024-03-17 16:40:00,A,BCN,BARCELONA,SPAIN,3,NOT FINAL
LY,2373,2024-03-17 16:40:00,2024-03-17 16:40:00,D,BER,BERLIN,GERMANY,3,ON TIME
LY,325,2024-03-17 16:40:00,2024-03-17 16:40:00,D,CDG,PARIS,FRANCE,3,ON TIME
LY,394,2024-03-17 16:40:00,2024-03-17 16:40:00,A,BCN,BARCELONA,SPAIN,3,NOT FINAL
LY,338,2024-03-17 16:45:00,2024-03-17 16:45:00,A,AMS,AMSTERDAM,NETHERLANDS,3,NOT FINAL
SK,3150,2024-03-17 16:45:00,2024-03-17 16:45:00,A,AMS,AMSTERDAM,NETHERLANDS,3,NOT FINAL
IZ,821,2024-03-17 16:50:00,2024-03-17 16:50:00,D,ETM,RAMON,ISRAEL,3,ON TIME
IZ,337,2024-03-17 16:55:00,2024-03-17 16:55:00,D,MXP,MILAN,ITALY,3,ON TIME
LY,387,2024-03-17 17:00:00,2024-03-17 17:00:00,D,MXP,MILAN,ITALY,3,ON TIME
SK,3183,2024-03-17 17:00:00,2024-03-17 17:00:00,D,MXP,MILAN,ITALY,3,ON TIME
AM,7866,2024-03-17 17:05:00,2024-03-17 17:05:00,D,MAD,MADRID,SPAIN,3,ON TIME
AR,7873,2024-03-17 17:05:00,2024-03-17 17:05:00,D,MAD,MADRID,SPAIN,3,ON TIME
IB,2396,2024-03-17 17:05:00,2024-03-17 17:05:00,D,MAD,MADRID,SPAIN,3,ON TIME
IZ,776,2024-03-17 17:05:00,2024-03-17 17:05:00,A,GNB,GRENOBLE,FRANCE,3,NOT FINAL
LY,397,2024-03-17 17:05:00,2024-03-17 17:05:00,D,MAD,MADRID,SPAIN,3,ON TIME
LH,681,2024-03-17 17:10:00,2024-03-17 17:10:00,D,MUC,MUNICH,GERMANY,3,ON TIME
LX,252,2024-03-17 17:10:00,2024-03-17 17:10:00,A,ZRH,ZURICH,SWITZERLAND,3,NOT FINAL
LY,2367,2024-03-17 17:10:00,2024-03-17 17:10:00,D,BUD,BUDAPEST,HUNGARY,3,ON TIME
LY,312,2024-03-17 17:10:00,2024-03-17 17:10:00,A,LTN,LONDON LUTON,UNITED KINGDOM,3,NOT FINAL
LY,351,2024-03-17 17:10:00,2024-03-17 17:10:00,D,MUC,MUNICH,GERMANY,3,ON TIME
SN,7172,2024-03-17 17:10:00,2024-03-17 17:10:00,D,MUC,MUNICH,GERMANY,3,ON TIME
AM,7877,2024-03-17 17:15:00,2024-03-17 17:15:00,D,LHR,LONDON,UNITED KINGDOM,3,ON TIME
LY,317,2024-03-17 17:15:00,2024-03-17 17:15:00,D,LHR,LONDON,UNITED KINGDOM,3,ON TIME
B6,6470,2024-03-17 17:20:00,2024-03-17 17:20:00,A,MIA,MIAMI,UNITED STATES,3,NOT FINAL
DL,7451,2024-03-17 17:20:00,2024-03-17 17:20:00,A,MIA,MIAMI,UNITED STATES,3,NOT FINAL
IZ,281,2024-03-17 17:20:00,2024-03-17 17:20:00,D,PRG,PRAGUE,CZECH REPUBLIC,3,ON TIME
LY,118,2024-03-17 17:20:00,2024-03-17 17:20:00,A,MIA,MIAMI,UNITED STATES,3,NOT FINAL
6H,711,2024-03-17 17:20:00,2024-03-17 17:20:00,D,VAR,VARNA,BULGARIA,3,ON TIME
BZ,703,2024-03-17 17:25:00,2024-03-17 17:25:00,A,ATH,ATHENS,GREECE,3,NOT FINAL
LY,5109,2024-03-17 17:30:00,2024-03-17 17:30:00,D,TBS,TBILISI,GEORGIA,3,ON TIME
LY,2523,2024-03-17 17:45:00,2024-03-17 17:45:00,D,PRG,PRAGUE,CZECH REPUBLIC,3,ON TIME
AA,9266,2024-03-17 17:50:00,2024-03-17 17:50:00,A,MAD,MADRID,SPAIN,3,NOT FINAL
AM,7859,2024-03-17 17:50:00,2024-03-17 17:50:00,A,MAD,MADRID,SPAIN,3,NOT FINAL
AR,7872,2024-03-17 17:50:00,2024-03-17 17:50:00,A,MAD,MADRID,SPAIN,3,NOT FINAL
IB,2395,2024-03-17 17:50:00,2024-03-17 17:50:00,A,MAD,MADRID,SPAIN,3,NOT FINAL
LY,396,2024-03-17 17:50:00,2024-03-17 17:50:00,A,MAD,MADRID,SPAIN,3,NOT FINAL
IB,2390,2024-03-17 17:55:00,2024-03-17 17:55:00,D,BCN,BARCELONA,SPAIN,3,ON TIME
LY,391,2024-03-17 17:55:00,2024-03-17 17:55:00,D,BCN,BARCELONA,SPAIN,3,ON TIME
AR,7879,2024-03-17 18:00:00,2024-03-17 18:00:00,D,FCO,ROME,ITALY,3,ON TIME
LY,383,2024-03-17 18:00:00,2024-03-17 18:00:00,D,FCO,ROME,ITALY,3,ON TIME
TP,8900,2024-03-17 18:00:00,2024-03-17 18:00:00,D,FCO,ROME,ITALY,3,ON TIME
6H,721,2024-03-17 18:00:00,2024-03-17 18:00:00,D,SOF,SOFIA,BULGARIA,3,ON TIME
B6,6460,2024-03-17 18:10:00,2024-03-17 18:10:00,A,JFK,NEW YORK,UNITED STATES,3,NOT FINAL
DL,7434,2024-03-17 18:10:00,2024-03-17 18:10:00,A,JFK,NEW YORK,UNITED STATES,3,NOT FINAL
LY,014,2024-03-17 18:10:00,2024-03-17 18:10:00,A,JFK,NEW YORK,UNITED STATES,3,NOT FINAL
LY,5101,2024-03-17 18:10:00,2024-03-17 18:10:00,D,WAW,WARSAW,POLAND,3,ON TIME
BZ,704,2024-03-17 18:20:00,2024-03-17 18:20:00,D,ATH,ATHENS,GREECE,3,ON TIME
LX,253,2024-03-17 18:20:00,2024-03-17 18:20:00,D,ZRH,ZURICH,SWITZERLAND,3,ON TIME
LY,571,2024-03-17 18:20:00,2024-03-17 18:20:00,D,OTP,BUCHAREST,ROMANIA,3,ON TIME
IZ,363,2024-03-17 18:35:00,2024-03-17 18:35:00,D,SOF,SOFIA,BULGARIA,3,ON TIME
5F,447,2024-03-17 18:55:00,2024-03-17 18:55:00,A,RMO,CHISINAU,MOLDOVA,3,NOT FINAL
6H,726,2024-03-17 18:55:00,2024-03-17 18:55:00,A,BUD,BUDAPEST,HUNGARY,3,NOT FINAL
IZ,162,2024-03-17 19:00:00,2024-03-17 19:00:00,A,LCA,LARNACA,CYPRUS,3,NOT FINAL
IZ,822,2024-03-17 19:05:00,2024-03-17 19:05:00,A,ETM,RAMON,ISRAEL,3,NOT FINAL
LY,342,2024-03-17 19:10:00,2024-03-17 19:10:00,A,GVA,GENEVA,SWITZERLAND,3,NOT FINAL
LY,543,2024-03-17 19:15:00,2024-03-17 19:15:00,D,ATH,ATHENS,GREECE,3,ON TIME
6H,142,2024-03-17 19:15:00,2024-03-17 19:15:00,A,GNB,GRENOBLE,FRANCE,3,NOT FINAL
LY,5108,2024-03-17 19:20:00,2024-03-17 19:20:00,A,TBS,TBILISI,GEORGIA,3,NOT FINAL
AI,139,2024-03-17 19:25:00,2024-03-17 19:25:00,A,DEL,NEW DELHI,INDIA,3,NOT FINAL
IZ,827,2024-03-17 19:50:00,2024-03-17 19:50:00,D,ETM,RAMON,ISRAEL,3,ON TIME
AA,9259,2024-03-17 20:00:00,2024-03-17 20:00:00,A,CDG,PARIS,FRANCE,3,NOT FINAL
AM,7862,2024-03-17 20:00:00,2024-03-17 20:00:00,A,CDG,PARIS,FRANCE,3,NOT FINAL
LY,324,2024-03-17 20:00:00,2024-03-17 20:00:00,A,CDG,PARIS,FRANCE,3,NOT FINAL
SK,3160,2024-03-17 20:00:00,2024-03-17 20:00:00,A,CDG,PARIS,FRANCE,3,NOT FINAL
5F,448,2024-03-17 20:00:00,2024-03-17 20:00:00,D,RMO,CHISINAU,MOLDOVA,3,ON TIME
6H,891,2024-03-17 20:00:00,2024-03-17 20:00:00,D,TBS,TBILISI,GEORGIA,3,ON TIME
U8,102,2024-03-17 20:20:00,2024-03-17 20:20:00,A,LCA,LARNACA,CYPRUS,3,NOT FINAL
LY,5133,2024-03-17 20:30:00,2024-03-17 20:30:00,D,LCA,LARNACA,CYPRUS,3,ON TIME
LY,612,2024-03-17 20:35:00,2024-03-17 20:35:00,A,DME,MOSCOW,RUSSIAN FEDERATION,3,NOT FINAL
S7,4483,2024-03-17 20:35:00,2024-03-17 20:35:00,A,DME,MOSCOW,RUSSIAN FEDERATION,3,NOT FINAL
W4,8287,2024-03-17 20:55:00,2024-03-17 20:55:00,A,FCO,ROME,ITALY,3,NOT FINAL
AA,9260,2024-03-17 21:05:00,2024-03-17 21:05:00,A,LHR,LONDON,UNITED KINGDOM,3,NOT FINAL
LY,316,2024-03-17 21:05:00,2024-03-17 21:05:00,A,LHR,LONDON,UNITED KINGDOM,3,NOT FINAL
AI,140,2024-03-17 21:10:00,2024-03-17 21:10:00,D,DEL,NEW DELHI,INDIA,3,ON TIME
IZ,418,2024-03-17 21:20:00,2024-03-17 21:20:00,A,TBS,TBILISI,GEORGIA,3,NOT FINAL
LY,974,2024-03-17 21:25:00,2024-03-17 21:25:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,NOT FINAL
6H,723,2024-03-17 21:50:00,2024-03-17 21:50:00,D,SOF,SOFIA,BULGARIA,3,ON TIME
W4,8288,2024-03-17 21:55:00,2024-03-17 21:55:00,D,FCO,ROME,ITALY,3,ON TIME
H7,457,2024-03-17 22:00:00,2024-03-17 22:00:00,A,RMO,CHISINAU,MOLDOVA,3,NOT FINAL
LY,081,2024-03-17 22:00:00,2024-03-17 22:00:00,D,BKK,BANGKOK,THAILAND,3,ON TIME
QF,5020,2024-03-17 22:00:00,2024-03-17 22:00:00,D,BKK,BANGKOK,THAILAND,3,ON TIME
TG,4584,2024-03-17 22:00:00,2024-03-17 22:00:00,D,BKK,BANGKOK,THAILAND,3,ON TIME
VN,3298,2024-03-17 22:00:00,2024-03-17 22:00:00,D,BKK,BANGKOK,THAILAND,3,ON TIME
LY,5130,2024-03-17 22:05:00,2024-03-17 22:05:00,A,RMO,CHISINAU,MOLDOVA,3,NOT FINAL
IZ,296,2024-03-17 22:15:00,2024-03-17 22:15:00,A,OTP,BUCHAREST,ROMANIA,3,NOT FINAL
IZ,828,2024-03-17 22:15:00,2024-03-17 22:15:00,A,ETM,RAMON,ISRAEL,3,NOT FINAL
WZ,015,2024-03-17 22:45:00,2024-03-17 22:45:00,A,DME,MOSCOW,RUSSIAN FEDERATION,3,NOT FINAL
LY,084,2024-03-17 22:50:00,2024-03-17 22:50:00,A,BKK,BANGKOK,THAILAND,3,NOT FINAL
QF,5019,2024-03-17 22:50:00,2024-03-17 22:50:00,A,BKK,BANGKOK,THAILAND,3,NOT FINAL
TG,4585,2024-03-17 22:50:00,2024-03-17 22:50:00,A,BKK,BANGKOK,THAILAND,3,NOT FINAL
VN,3295,2024-03-17 22:50:00,2024-03-17 22:50:00,A,BKK,BANGKOK,THAILAND,3,NOT FINAL
H7,458,2024-03-17 23:00:00,2024-03-17 23:00:00,D,RMO,CHISINAU,MOLDOVA,3,ON TIME
6H,712,2024-03-17 23:10:00,2024-03-17 23:10:00,A,VAR,VARNA,BULGARIA,3,NOT FINAL
RO,2153,2024-03-17 23:20:00,2024-03-17 23:20:00,A,OTP,BUCHAREST,ROMANIA,3,NOT FINAL
LY,5134,2024-03-17 23:40:00,2024-03-17 23:40:00,A,LCA,LARNACA,CYPRUS,3,NOT FINAL
LY,5110,2024-03-17 23:50:00,2024-03-17 23:50:00,A,TBS,TBILISI,GEORGIA,3,NOT FINAL
WZ,9015,2024-03-17 23:50:00,2024-03-17 23:50:00,A,DME,MOSCOW,RUSSIAN FEDERATION,3,NOT FINAL
B6,6481,2024-03-18 00:05:00,2024-03-18 00:05:00,D,EWR,NEWARK,UNITED STATES,3,ON TIME
DL,7441,2024-03-18 00:05:00,2024-03-18 00:05:00,D,EWR,NEWARK,UNITED STATES,3,ON TIME
LY,025,2024-03-18 00:05:00,2024-03-18 00:05:00,D,EWR,NEWARK,UNITED STATES,3,ON TIME
WZ,016,2024-03-18 00:05:00,2024-03-18 00:05:00,D,DME,MOSCOW,RUSSIAN FEDERATION,3,ON TIME
6H,722,2024-03-18 00:10:00,2024-03-18 00:10:00,A,SOF,SOFIA,BULGARIA,3,NOT FINAL
LY,092,2024-03-18 00:15:00,2024-03-18 00:15:00,A,NRT,TOKYO,JAPAN,3,NOT FINAL
LY,614,2024-03-18 00:20:00,2024-03-18 00:20:00,A,DME,MOSCOW,RUSSIAN FEDERATION,3,NOT FINAL
